customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation,Calculated_Age,Mass_Affluent,Age_Group,Customer_Value,Is_Mass_Affluent_Custom,Cluster
3546,Hally,Pollie,Female,1983-09-29,39,91,Manufacturing,Affluent Customer,N,9,1,792 Maple Trail,2097,New South Wales,Australia,12,42,True,30-45,138200,True,3
3547,Ganny,Dwerryhouse,Male,1975-05-06,47,19,Financial Services,Affluent Customer,N,8,0,71 Moulton Drive,3065,Victoria,Australia,10,50,True,46-60,103800,True,1
3548,Dalli,Seden,Male,1958-08-02,64,65,Not Specified,Affluent Customer,N,12,0,033 Maryland Plaza,3023,Victoria,Australia,8,67,True,60+,93000,True,0
3549,Jodee,Macewan,Female,1966-02-24,56,0,Retail,Mass Customer,N,7,0,360 Green Ridge Junction,2508,New South Wales,Australia,9,59,False,46-60,90000,False,1
3550,Daisey,Britto,Female,1988-11-27,34,50,Retail,Mass Customer,N,16,1,870 Bluestem Hill,2745,New South Wales,Australia,8,37,False,30-45,90000,True,1
3551,Zed,Douris,Male,1962-05-10,60,37,Health,Mass Customer,N,8,1,392 Grim Pass,4680,Queensland,Australia,6,63,False,46-60,67400,True,1
3552,Ebeneser,Lowde,Male,1992-09-07,30,33,Retail,Affluent Customer,N,9,1,38792 Calypso Crossing,2778,New South Wales,Australia,7,33,True,30-45,76600,True,1
3553,Dietrich,Geggie,Male,1974-12-29,48,97,Health,Mass Customer,N,10,0,92 Mallard Court,3125,Victoria,Australia,10,51,False,46-60,119400,True,1
3554,Briggs,Mower,Male,1978-04-06,44,34,IT,Mass Customer,N,16,1,37 Summerview Park,2101,New South Wales,Australia,11,47,False,30-45,116800,True,2
3555,Latashia,Unknown,Female,1976-02-26,46,96,Manufacturing,Mass Customer,N,21,0,3 Shasta Way,2076,New South Wales,Australia,12,49,False,46-60,139200,True,3
3556,Larina,Gheeorghie,Female,1997-07-05,25,38,Manufacturing,High Net Worth,N,3,0,45 Redwing Road,3182,Victoria,Australia,12,28,True,<30,127600,False,3
3557,Tisha,Gibbings,Female,1978-05-12,44,79,Health,Affluent Customer,N,18,0,41 Northridge Road,4730,Queensland,Australia,4,47,True,30-45,55800,True,1
3558,Torey,Sarney,Male,1954-09-05,68,16,Not Specified,High Net Worth,N,7,1,459 Meadow Valley Junction,4155,Queensland,Australia,10,71,True,60+,103200,False,0
3559,Farra,Bails,Female,1985-02-19,37,80,Entertainment,High Net Worth,N,17,1,276 Coolidge Plaza,4215,Queensland,Australia,7,40,True,30-45,86000,True,1
3560,Gav,Bonin,Male,1980-09-01,42,98,Retail,Mass Customer,N,7,1,4 Dexter Park,4505,Queensland,Australia,2,45,False,30-45,39600,True,1
3561,Emelda,Allbones,Female,1968-11-16,54,15,Financial Services,Mass Customer,N,5,1,0800 Donald Hill,4000,Queensland,Australia,7,57,False,46-60,73000,True,1
3562,Martynne,Bullivant,Female,1973-01-02,49,76,Not Specified,Affluent Customer,N,10,0,4301 Haas Junction,2204,New South Wales,Australia,9,52,True,46-60,105200,True,0
3563,De,Leyband,Female,1990-03-12,32,70,Financial Services,Affluent Customer,N,10,0,0185 Fremont Alley,4074,Queensland,Australia,7,35,True,30-45,84000,True,1
3564,Sandy,Olford,Male,1972-05-15,50,43,Not Specified,High Net Worth,N,18,1,85476 Shasta Park,2065,New South Wales,Australia,12,53,True,46-60,128600,True,0
3566,Bram,Pheasant,Male,1976-11-02,46,96,Health,Affluent Customer,N,10,1,77 Green Court,2570,New South Wales,Australia,9,49,True,46-60,109200,True,1
3567,Eileen,Ilchenko,Female,1980-09-14,42,17,Financial Services,Affluent Customer,N,14,1,22344 Reinke Pass,4225,Queensland,Australia,5,45,True,30-45,53400,True,1
3568,Berthe,Griniov,Female,1955-09-15,67,13,Retail,Affluent Customer,N,5,0,588 Menomonie Way,4179,Queensland,Australia,9,70,True,60+,92600,False,1
3569,Janel,Daice,Female,1973-05-18,49,24,Not Specified,Affluent Customer,N,12,0,3 Becker Drive,2566,New South Wales,Australia,8,52,True,46-60,84800,True,0
3570,Mordy,Hedin,Male,1962-01-31,60,13,Entertainment,Mass Customer,N,7,0,663 Sunfield Court,3564,Victoria,Australia,2,63,False,46-60,22600,True,1
3571,Othilia,Metcalf,Female,1976-06-09,46,9,Property,Mass Customer,N,3,1,010 Maryland Court,3556,Victoria,Australia,2,49,False,46-60,21800,False,1
3572,Willis,Tilston,Male,1986-03-21,36,54,Retail,Affluent Customer,N,2,1,53504 Dakota Terrace,2570,New South Wales,Australia,8,39,True,30-45,90800,True,1
3573,Mab,Dwyer,Female,1996-10-16,26,68,Manufacturing,Mass Customer,N,3,1,681 Ridgeway Junction,4208,Queensland,Australia,7,29,False,<30,83600,False,3
3574,Eileen,Eland,Female,1991-02-05,31,33,Health,Mass Customer,N,6,0,225 American Point,4508,Queensland,Australia,3,34,False,30-45,36600,True,1
3575,Kandace,Desesquelle,Female,1973-11-06,49,82,IT,Affluent Customer,N,13,1,79 Moland Junction,2795,New South Wales,Australia,4,52,True,46-60,56400,True,2
3576,Rochette,Ebbens,Female,1969-09-19,53,10,Not Specified,Mass Customer,N,11,0,9004 Wayridge Drive,2799,New South Wales,Australia,4,56,False,46-60,42000,True,0
3577,Fowler,Scotsbrook,Male,1964-02-18,58,29,Retail,High Net Worth,N,10,0,505 Village Pass,4007,Queensland,Australia,4,61,True,46-60,45800,True,1
3578,Dorella,Sineath,Female,1956-10-27,66,57,Property,Mass Customer,N,12,0,57 Thierer Parkway,2177,New South Wales,Australia,9,69,False,60+,101400,False,1
3579,Rachel,Somes,Female,1987-09-15,35,32,Health,High Net Worth,N,20,0,91 Roth Pass,2565,New South Wales,Australia,6,38,True,30-45,66400,True,1
3580,Roby,Samson,Female,1972-04-24,50,61,Health,Mass Customer,N,10,0,4605 Lakewood Gardens Terrace,3216,Victoria,Australia,7,53,False,46-60,82200,True,1
3581,Lindsy,Ygo,Female,1957-07-10,65,38,Not Specified,Mass Customer,N,6,1,16334 Rutledge Trail,3805,Victoria,Australia,9,68,False,60+,97600,True,0
3582,Beryle,Qusklay,Female,1961-12-11,61,66,Property,Mass Customer,N,17,0,878 Cody Point,2155,New South Wales,Australia,10,64,False,60+,113200,True,1
3583,Josselyn,Mathey,Female,1965-05-27,57,71,Retail,Affluent Customer,N,5,0,66028 Randy Terrace,2155,New South Wales,Australia,10,60,True,46-60,114200,True,1
3584,Adler,Teale,Male,1962-01-14,60,95,Health,Mass Customer,N,10,0,78478 Pond Road,4128,Queensland,Australia,7,63,False,46-60,89000,True,1
3585,Concordia,Lunbech,Female,1962-07-28,60,41,Financial Services,High Net Worth,N,20,1,062 Dixon Parkway,3103,Victoria,Australia,12,63,True,46-60,128200,True,1
3586,Abby,Brownstein,Female,1979-02-05,43,79,Health,Affluent Customer,N,10,0,344 Delladonna Place,2196,New South Wales,Australia,10,46,True,30-45,115800,True,1
3587,Ines,Galfour,Female,1997-09-24,25,85,Not Specified,Affluent Customer,N,2,0,53 Union Terrace,2763,New South Wales,Australia,8,28,True,<30,97000,False,0
3588,Henrie,Beadman,Female,1961-06-04,61,15,Health,Affluent Customer,N,18,1,33221 Maple Wood Place,2260,New South Wales,Australia,10,64,True,60+,103000,True,1
3589,Nalani,Dummer,Female,1962-02-19,60,73,Health,High Net Worth,N,17,0,1 Esker Pass,4575,Queensland,Australia,8,63,True,46-60,94600,True,1
3590,Carolan,Velez,Female,1978-04-16,44,32,Manufacturing,Mass Customer,N,19,1,9 Clyde Gallagher Junction,2065,New South Wales,Australia,11,47,False,30-45,116400,True,3
3591,Dwight,Kinsey,Male,1978-10-28,44,15,Financial Services,Mass Customer,N,10,0,5699 Forster Street,2346,New South Wales,Australia,2,47,False,30-45,23000,True,1
3592,Pall,MacCart,Male,1954-04-27,68,72,Not Specified,Mass Customer,N,12,0,94543 Northwestern Court,4715,Queensland,Australia,6,71,False,60+,74400,False,0
3593,Carry,Abercromby,Female,1996-04-10,26,71,Retail,Mass Customer,N,5,0,6 Continental Alley,3174,Victoria,Australia,8,29,False,<30,94200,False,1
3594,Gustavo,Juschka,Male,1986-01-04,36,45,Manufacturing,Mass Customer,N,18,0,89 Dapin Terrace,3121,Victoria,Australia,10,39,False,30-45,109000,True,3
3595,Timi,Huson,Female,1975-12-06,47,81,Retail,Mass Customer,N,6,0,38834 Manufacturers Hill,2768,New South Wales,Australia,10,50,False,46-60,116200,True,1
3596,Christi,Gilluley,Female,1977-12-25,45,57,Retail,Mass Customer,N,20,0,0186 Thackeray Center,3183,Victoria,Australia,11,48,False,30-45,121400,True,1
3597,Giorgi,Unknown,Male,1954-06-16,68,71,Property,Affluent Customer,N,16,1,15980 Fairview Drive,2283,New South Wales,Australia,7,71,True,60+,84200,False,1
3598,Penny,McKirdy,Male,1994-12-17,28,72,Manufacturing,Affluent Customer,N,5,1,2 Waxwing Terrace,2429,New South Wales,Australia,2,31,True,<30,34400,False,3
3599,Lane,Maguire,Male,1956-02-27,66,11,Not Specified,High Net Worth,N,6,1,358 Ronald Regan Point,2065,New South Wales,Australia,12,69,True,60+,122200,False,0
3600,Godart,Gooderick,Male,1962-05-17,60,88,Not Specified,Mass Customer,N,16,0,4386 Spaight Court,3752,Victoria,Australia,8,63,False,46-60,97600,True,0
3601,Fanya,Gethyn,Female,1975-12-23,47,85,IT,Mass Customer,N,18,0,73 Hallows Circle,2558,New South Wales,Australia,7,50,False,46-60,87000,True,2
3602,Alicea,Scamwell,Female,1988-11-27,34,23,Health,Mass Customer,N,12,0,1585 Summer Ridge Alley,2548,New South Wales,Australia,6,37,False,30-45,64600,True,1
3603,Cale,Yaneev,Male,1954-09-27,68,90,Retail,Mass Customer,N,14,1,29585 Weeping Birch Avenue,2830,New South Wales,Australia,2,71,False,60+,38000,False,1
3604,Findlay,Lubman,Male,1971-04-09,51,3,Health,High Net Worth,N,9,1,4 Macpherson Drive,2560,New South Wales,Australia,8,54,True,46-60,80600,False,1
3605,Andy,Risely,Male,1994-01-28,28,54,Not Specified,Mass Customer,N,6,0,75132 Portage Point,4555,Queensland,Australia,7,31,False,<30,80800,False,0
3606,Jamima,Wainscot,Female,1957-02-09,65,52,Not Specified,High Net Worth,N,15,0,90969 Talmadge Place,3199,Victoria,Australia,7,68,True,60+,80400,True,0
3607,Troy,Blaydes,Male,2001-05-22,21,99,Health,Mass Customer,N,1,0,88 Ilene Crossing,2049,New South Wales,Australia,11,24,False,<30,129800,False,1
3608,Conway,Surgen,Male,1973-05-17,49,86,Argiculture,High Net Worth,N,8,0,154 Heffernan Trail,2038,New South Wales,Australia,10,52,True,46-60,117200,True,1
3609,Chicky,Butterfield,Male,1997-09-02,25,69,Manufacturing,Mass Customer,N,4,0,4534 Stone Corner Terrace,2233,New South Wales,Australia,9,28,False,<30,103800,False,3
3610,Erl,Markel,Male,1987-03-29,35,1,Financial Services,High Net Worth,N,16,1,9 Declaration Crossing,3133,Victoria,Australia,10,38,True,30-45,100200,True,1
3611,Uriah,Chantree,Male,1970-04-10,52,20,Not Specified,Affluent Customer,N,10,1,2 Homewood Pass,4211,Queensland,Australia,8,55,True,46-60,84000,True,0
3612,Normand,Matous,Male,1979-11-27,43,27,IT,High Net Worth,N,15,0,8279 Golf View Center,3127,Victoria,Australia,12,46,True,30-45,125400,True,2
3613,Fairfax,Pummery,Male,1972-04-21,50,27,Health,Mass Customer,N,9,1,65769 Hoard Plaza,3030,Victoria,Australia,7,53,False,46-60,75400,True,1
3614,Berkie,Gimber,Male,1961-06-23,61,59,Retail,Affluent Customer,N,18,1,2 Havey Point,2759,New South Wales,Australia,8,64,True,60+,91800,True,1
3615,Junia,Napton,Female,1978-07-09,44,63,IT,Mass Customer,N,8,1,8582 Morrow Pass,4165,Queensland,Australia,7,47,False,30-45,82600,True,2
3616,Vale,Dagnan,Male,2001-04-02,21,42,Property,High Net Worth,N,2,0,4643 Cambridge Circle,3064,Victoria,Australia,6,24,True,<30,68400,False,1
3617,Jessa,Milnthorpe,Female,1990-05-06,32,11,Manufacturing,Mass Customer,N,3,1,2 Armistice Parkway,2193,New South Wales,Australia,10,35,False,30-45,102200,True,3
3618,Evyn,Rouby,Male,1966-04-28,56,2,Retail,Affluent Customer,N,19,1,23301 Bluestem Drive,3146,Victoria,Australia,8,59,True,46-60,80400,False,1
3619,Myranda,Cridland,Female,1996-02-17,26,18,Not Specified,Mass Customer,N,1,1,6764 Commercial Avenue,2753,New South Wales,Australia,8,29,False,<30,83600,False,0
3620,Gerry,Ackhurst,Male,1991-07-30,31,21,Retail,Mass Customer,N,5,0,56747 Monument Avenue,4306,Queensland,Australia,8,34,False,30-45,84200,True,1
3621,Umeko,Hearfield,Female,1975-01-16,47,13,Health,High Net Worth,N,15,0,8 Harper Center,2650,New South Wales,Australia,3,50,True,46-60,32600,True,1
3622,Anetta,Brosenius,Female,1983-09-02,39,84,Financial Services,Mass Customer,N,2,0,422 Valley Edge Pass,2000,New South Wales,Australia,10,42,False,30-45,116800,True,1
3623,Oren,Barwack,Male,1984-11-25,38,56,Manufacturing,Affluent Customer,N,15,1,8651 Graceland Way,2830,New South Wales,Australia,1,41,True,30-45,21200,True,3
3624,Lenka,Unknown,Female,1984-10-16,38,54,Financial Services,Mass Customer,N,7,1,6 Nobel Way,2322,New South Wales,Australia,4,41,False,30-45,50800,True,1
3625,Cammie,Rubinfeld,Female,1953-11-30,69,24,Manufacturing,High Net Worth,N,18,1,3 Burning Wood Pass,2322,New South Wales,Australia,4,72,True,60+,44800,False,3
3626,Cora,Hince,Female,1978-09-02,44,86,Financial Services,Mass Customer,N,12,1,4 Westridge Circle,2763,New South Wales,Australia,8,47,False,30-45,97200,True,1
3627,Loren,Pischof,Male,1961-08-12,61,92,Health,High Net Worth,N,14,1,9284 Randy Alley,2217,New South Wales,Australia,9,64,True,60+,108400,True,1
3628,Sharron,Gaynes,Female,1974-10-17,48,47,Financial Services,Mass Customer,N,14,1,56 Sullivan Crossing,2768,New South Wales,Australia,9,51,False,46-60,99400,True,1
3629,Vale,Starcks,Female,1976-10-29,46,17,Health,High Net Worth,N,22,0,3 Westridge Avenue,2810,New South Wales,Australia,5,49,True,46-60,53400,True,1
3630,Jeni,Heymes,Female,1978-11-15,44,16,Property,Affluent Customer,N,8,1,3 Florence Drive,2151,New South Wales,Australia,10,47,True,30-45,103200,True,1
3631,Mignonne,Barwood,Female,1962-07-01,60,76,IT,High Net Worth,N,16,1,897 Forest Dale Terrace,4035,Queensland,Australia,8,63,True,46-60,95200,True,2
3632,Elena,Sandys,Female,1990-03-27,32,82,Not Specified,Mass Customer,N,9,0,91215 Doe Crossing Avenue,3805,Victoria,Australia,7,35,False,30-45,86400,True,0
3633,Donavon,Ainsby,Male,1983-04-18,39,32,Health,Mass Customer,N,5,0,38834 Green Center,2132,New South Wales,Australia,11,42,False,30-45,116400,True,1
3634,Clemence,Kornas,Female,1963-06-01,59,35,Not Specified,High Net Worth,N,15,1,678 Monterey Center,2759,New South Wales,Australia,8,62,True,46-60,87000,True,0
3635,Elset,Unknown,Female,1977-07-06,45,51,Retail,High Net Worth,N,9,0,1 Park Meadow Drive,2145,New South Wales,Australia,9,48,True,30-45,100200,True,1
3636,Trudi,Bickerstasse,Female,1970-06-24,52,42,Financial Services,Mass Customer,N,18,1,58 Hoepker Center,4343,Queensland,Australia,2,55,False,46-60,28400,True,1
3637,Luigi,Edgeworth,Male,1958-01-01,64,84,Manufacturing,Affluent Customer,N,11,1,6415 4th Alley,2766,New South Wales,Australia,8,67,True,60+,96800,True,3
3638,Fifi,Dorrins,Female,1996-05-04,26,73,Manufacturing,Mass Customer,N,6,0,5558 Northport Point,2087,New South Wales,Australia,11,29,False,<30,124600,False,3
3639,Megan,Perrygo,Female,1974-01-11,48,49,Health,High Net Worth,N,15,0,71 Manley Way,2036,New South Wales,Australia,7,51,True,46-60,79800,True,1
3640,Merralee,Forman,Female,1985-04-28,37,64,Not Specified,Mass Customer,N,10,0,6201 Schiller Drive,2502,New South Wales,Australia,6,40,False,30-45,72800,True,0
3641,Wolfie,Hoyes,Male,1975-10-02,47,78,Manufacturing,Affluent Customer,N,12,0,5339 Paget Plaza,2190,New South Wales,Australia,10,50,True,46-60,115600,True,3
3642,Ardith,Portigall,Female,1962-05-21,60,39,Not Specified,Affluent Customer,N,8,1,26138 Katie Point,2800,New South Wales,Australia,4,63,True,46-60,47800,True,0
3643,Bettye,Dumberrill,Female,1971-02-08,51,62,Not Specified,Mass Customer,N,15,0,686 Scoville Drive,3012,Victoria,Australia,5,54,False,46-60,62400,True,0
3644,Peder,Frotton,Male,1968-01-18,54,13,Financial Services,High Net Worth,N,17,1,41 Bay Pass,2018,New South Wales,Australia,10,57,True,46-60,102600,True,1
3645,Cozmo,Rylstone,Male,1961-07-04,61,47,Manufacturing,High Net Worth,N,14,0,155 Sunfield Way,3212,Victoria,Australia,2,64,True,60+,29400,True,3
3646,Allene,Pauly,Female,1981-10-22,41,0,Health,Mass Customer,N,4,0,2809 Anderson Lane,3350,Victoria,Australia,3,44,False,30-45,30000,False,1
3647,Carlyle,Frape,Male,1971-11-07,51,62,Not Specified,Affluent Customer,N,4,0,4 Barby Point,4216,Queensland,Australia,8,54,True,46-60,92400,True,0
3648,Tracie,Bartolomeoni,Female,1954-02-21,68,82,Financial Services,Mass Customer,N,5,0,73 Eagan Hill,3040,Victoria,Australia,10,71,False,60+,116400,False,1
3649,Jayne,Gawthrope,Female,1977-07-12,45,66,Property,Mass Customer,N,12,1,11 Ryan Hill,2229,New South Wales,Australia,9,48,False,30-45,103200,True,1
3650,Darrelle,Rosas,Female,1999-10-21,23,85,IT,Mass Customer,N,2,1,6 Eliot Parkway,2045,New South Wales,Australia,12,26,False,<30,137000,False,2
3651,Baxie,Unknown,Male,1999-11-15,23,91,Manufacturing,Mass Customer,N,2,0,4962 Wayridge Road,2220,New South Wales,Australia,12,26,False,<30,138200,False,3
3652,Aldrich,Camble,Male,1955-02-06,67,20,Health,High Net Worth,N,17,1,9 Jenifer Avenue,2480,New South Wales,Australia,4,70,True,60+,44000,False,1
3653,Devlen,Perrett,Male,1991-01-04,31,7,Not Specified,Mass Customer,N,8,1,7 Macpherson Way,4064,Queensland,Australia,9,34,False,30-45,91400,False,0
3655,Waldemar,Mostin,Male,1974-06-01,48,82,Not Specified,Mass Customer,N,19,1,13854 Artisan Avenue,4508,Queensland,Australia,3,51,False,46-60,46400,True,0
3656,Talia,Sidnell,Female,1976-12-24,46,14,Property,Mass Customer,N,3,1,7415 Schlimgen Drive,2064,New South Wales,Australia,9,49,False,46-60,92800,True,1
3657,Wyatan,Rogeon,Male,1961-07-24,61,95,Not Specified,High Net Worth,N,8,0,249 Merchant Terrace,4211,Queensland,Australia,7,64,True,60+,89000,True,0
3658,Bo,Vell,Male,1962-10-20,60,15,Entertainment,Mass Customer,N,9,1,379 Scofield Pass,3101,Victoria,Australia,8,63,False,46-60,83000,True,1
3659,Farra,Catto,Female,1976-12-23,46,76,Financial Services,High Net Worth,N,10,0,6 Michigan Lane,4076,Queensland,Australia,3,49,True,46-60,45200,True,1
3660,Gradeigh,Hothersall,Male,1981-03-14,41,99,Financial Services,Mass Customer,N,7,0,31 Packers Pass,2205,New South Wales,Australia,10,44,False,30-45,119800,True,1
3661,Tadeas,Shitliff,Male,1965-12-18,57,34,Manufacturing,Mass Customer,N,7,1,772 Superior Street,2759,New South Wales,Australia,8,60,False,46-60,86800,True,3
3662,Pippo,Cator,Male,1977-12-30,45,79,Retail,Mass Customer,N,15,0,15093 Hallows Pass,3930,Victoria,Australia,9,48,False,30-45,105800,True,1
3663,Hermy,Casement,Male,1998-02-10,24,62,Not Specified,Affluent Customer,N,1,0,954 Reinke Park,3101,Victoria,Australia,12,27,True,<30,132400,False,0
3664,Faina,Czaja,Female,1990-02-23,32,5,Manufacturing,Mass Customer,N,7,1,11879 Surrey Court,2768,New South Wales,Australia,9,35,False,30-45,91000,False,3
3665,Toma,Klaaasen,Female,1989-03-23,33,19,Health,Mass Customer,N,6,0,7730 Oakridge Trail,3380,Victoria,Australia,1,36,False,30-45,13800,True,1
3666,Mathew,Marousek,Male,1957-03-27,65,56,Health,High Net Worth,N,10,0,91051 Cordelia Circle,3030,Victoria,Australia,7,68,True,60+,81200,True,1
3667,Nettie,Goghin,Female,1983-02-06,39,3,Retail,Mass Customer,N,8,1,32 Larry Way,3073,Victoria,Australia,10,42,False,30-45,100600,True,1
3668,Katlin,Ragsdale,Female,1955-02-09,67,79,Property,Mass Customer,N,6,1,3173 Park Meadow Park,2261,New South Wales,Australia,5,70,False,60+,65800,False,1
3669,Maynard,Isaq,Male,1977-06-18,45,11,Manufacturing,Affluent Customer,N,18,0,427 Talmadge Terrace,2486,New South Wales,Australia,8,48,True,30-45,82200,True,3
3670,Leupold,Bernardini,Male,1977-03-20,45,62,Financial Services,Affluent Customer,N,17,1,587 Rieder Court,4211,Queensland,Australia,8,48,True,30-45,92400,True,1
3671,Crystie,Deshorts,Female,1992-01-05,30,98,Not Specified,Affluent Customer,N,7,0,34775 Melrose Road,2152,New South Wales,Australia,10,33,True,30-45,119600,True,0
3672,Werner,Yglesias,Male,1987-05-25,35,32,IT,Mass Customer,N,13,1,61 Kennedy Park,2745,New South Wales,Australia,10,38,False,30-45,106400,True,2
3673,Tobin,Fucher,Male,1979-09-28,43,72,Manufacturing,Mass Customer,N,11,1,1 Upham Crossing,3041,Victoria,Australia,3,46,False,30-45,44400,True,3
3674,Rodger,Gores,Male,1998-12-24,24,59,Property,Mass Customer,N,3,0,106 Donald Way,3216,Victoria,Australia,4,27,False,<30,51800,False,1
3675,Samuele,Heller,Male,1999-12-17,23,88,Property,Affluent Customer,N,1,1,3397 Ronald Regan Plaza,4511,Queensland,Australia,5,26,True,<30,67600,False,1
3676,Derk,Willingale,Male,1965-12-15,57,27,Health,Affluent Customer,N,11,0,2615 Declaration Court,2031,New South Wales,Australia,12,60,True,46-60,125400,True,1
3677,Bartel,Fonteyne,Male,1986-07-11,36,3,Financial Services,Mass Customer,N,20,1,900 Straubel Hill,2176,New South Wales,Australia,10,39,False,30-45,100600,True,1
3678,Tonya,Worthington,Female,1969-08-06,53,52,Manufacturing,Mass Customer,N,19,0,4314 Ridgeview Court,2176,New South Wales,Australia,9,56,False,46-60,100400,True,3
